model,experiment,subject,accuracy,precision,recall,f1
svm,chest_eda,S10,0.8024691358024691,1.0,0.38461538461538464,0.5555555555555556
svm,chest_eda,S11,0.8048780487804879,0.7647058823529411,0.52,0.6190476190476191
svm,chest_eda,S13,0.691358024691358,0.4857142857142857,0.7083333333333334,0.576271186440678
svm,chest_eda,S14,0.6455696202531646,0.35714285714285715,0.20833333333333334,0.2631578947368421
svm,chest_eda,S15,0.75,0.7272727272727273,0.32,0.4444444444444444
svm,chest_eda,S16,0.9493670886075949,0.8571428571428571,1.0,0.9230769230769231
svm,chest_eda,S17,0.6172839506172839,0.38095238095238093,0.3076923076923077,0.3404255319148936
svm,chest_emg,S2,0.3246753246753247,0.2698412698412698,0.7391304347826086,0.3953488372093023
svm,chest_emg,S3,0.6835443037974683,0.45454545454545453,0.20833333333333334,0.2857142857142857
svm,chest_emg,S4,0.6493506493506493,0.42857142857142855,0.5217391304347826,0.47058823529411764
svm,chest_emg,S5,0.5641025641025641,0.34285714285714286,0.5217391304347826,0.41379310344827586
svm,chest_emg,S6,0.6455696202531646,0.25,0.08333333333333333,0.125
svm,chest_emg,S7,0.44871794871794873,0.3,0.6521739130434783,0.410958904109589
svm,chest_emg,S8,0.775,0.6,0.84,0.7
svm,chest_emg,S9,0.2948717948717949,0.2948717948717949,1.0,0.45544554455445546
svm,chest_emg,S10,0.6296296296296297,0.4090909090909091,0.34615384615384615,0.375
svm,chest_emg,S11,0.7804878048780488,0.64,0.64,0.64
svm,chest_emg,S13,0.37037037037037035,0.30985915492957744,0.9166666666666666,0.4631578947368421
svm,chest_emg,S14,0.810126582278481,0.6956521739130435,0.6666666666666666,0.6808510638297872
svm,chest_emg,S15,0.6875,0.5,0.4,0.4444444444444444
svm,chest_emg,S16,0.35443037974683544,0.30985915492957744,0.9166666666666666,0.4631578947368421
svm,chest_emg,S17,0.6296296296296297,0.3333333333333333,0.15384615384615385,0.21052631578947367
svm,chest_heart,S2,0.6623376623376623,0.3333333333333333,0.13043478260869565,0.1875
svm,chest_heart,S3,0.8607594936708861,0.9333333333333333,0.5833333333333334,0.717948717948718
svm,chest_heart,S4,0.8701298701298701,1.0,0.5652173913043478,0.7222222222222222
svm,chest_heart,S5,0.717948717948718,1.0,0.043478260869565216,0.08333333333333333
svm,chest_heart,S6,0.9240506329113924,1.0,0.75,0.8571428571428571
svm,chest_heart,S7,0.7948717948717948,1.0,0.30434782608695654,0.4666666666666667
svm,chest_heart,S8,0.8,0.6956521739130435,0.64,0.6666666666666666
svm,chest_heart,S9,0.7948717948717948,0.7058823529411765,0.5217391304347826,0.6
svm,chest_heart,S10,0.5802469135802469,0.43333333333333335,1.0,0.6046511627906976
svm,chest_heart,S11,0.7560975609756098,0.5555555555555556,1.0,0.7142857142857143
svm,chest_heart,S13,0.6666666666666666,0.47058823529411764,1.0,0.64
svm,chest_heart,S14,0.9493670886075949,0.8571428571428571,1.0,0.9230769230769231
svm,chest_heart,S15,0.8375,0.7,0.84,0.7636363636363637
